pid,Player,Season,AVG,FPTS_TG,ATT_RUSHING_avg,YDS_RUSHING_avg,TD_RUSHING_avg,REC_RECEIVING_avg,TGT_RECEIVING_avg,YDS_RECEIVING_avg,TD_RECEIVING_avg,FL_MISC_avg,G_MISC_avg,FPTS/G_MISC_avg,FPTS_MISC_avg,ATT_RUSHING/G_avg,YDS_RUSHING/G_avg,TD_RUSHING/G_avg,REC_RECEIVING/G_avg,TGT_RECEIVING/G_avg,YDS_RECEIVING/G_avg,TD_RECEIVING/G_avg,FL_MISC/G_avg,YDS/ATT_RUSHING_avg,TD/ATT_RUSHING_avg,YDS/REC_RECEIVING_avg,YDS/TGT_RECEIVING_avg,REC/TGT_RECEIVING_avg,TD/TGT_RECEIVING_avg,ATT_RUSHING_ewm,YDS_RUSHING_ewm,TD_RUSHING_ewm,REC_RECEIVING_ewm,TGT_RECEIVING_ewm,YDS_RECEIVING_ewm,TD_RECEIVING_ewm,FL_MISC_ewm,G_MISC_ewm,FPTS/G_MISC_ewm,FPTS_MISC_ewm,ATT_RUSHING/G_ewm,YDS_RUSHING/G_ewm,TD_RUSHING/G_ewm,REC_RECEIVING/G_ewm,TGT_RECEIVING/G_ewm,YDS_RECEIVING/G_ewm,TD_RECEIVING/G_ewm,FL_MISC/G_ewm,YDS/ATT_RUSHING_ewm,TD/ATT_RUSHING_ewm,YDS/REC_RECEIVING_ewm,YDS/TGT_RECEIVING_ewm,REC/TGT_RECEIVING_ewm,TD/TGT_RECEIVING_ewm,ATT_RUSHING_ls,YDS_RUSHING_ls,TD_RUSHING_ls,REC_RECEIVING_ls,TGT_RECEIVING_ls,YDS_RECEIVING_ls,TD_RECEIVING_ls,FL_MISC_ls,G_MISC_ls,FPTS/G_MISC_ls,FPTS_MISC_ls,ATT_RUSHING/G_ls,YDS_RUSHING/G_ls,TD_RUSHING/G_ls,REC_RECEIVING/G_ls,TGT_RECEIVING/G_ls,YDS_RECEIVING/G_ls,TD_RECEIVING/G_ls,FL_MISC/G_ls,YDS/ATT_RUSHING_ls,TD/ATT_RUSHING_ls,YDS/REC_RECEIVING_ls,YDS/TGT_RECEIVING_ls,REC/TGT_RECEIVING_ls,TD/TGT_RECEIVING_ls,Rookie,Career_Years
16444,Marlon Mack (FA),2018,85.0,169.6,93.0,358.0,3.0,21.0,33.0,225.0,1.0,0.0,14.0,6.6,92.8,6.642857142857143,25.571428571428573,0.21428571428571427,1.5,2.357142857142857,16.071428571428573,0.07142857142857142,0.0,3.849462365591398,0.03225806451612903,10.714285714285714,6.818181818181818,0.6363636363636364,0.030303030303030304,93.0,358.0,3.0,21.0,33.0,225.0,1.0,0.0,14.0,6.6,92.8,6.642857142857143,25.571428571428573,0.21428571428571427,1.5,2.357142857142857,16.071428571428573,0.07142857142857142,0.0,3.849462365591398,0.03225806451612903,10.714285714285714,6.818181818181818,0.6363636363636364,0.030303030303030304,93.0,358.0,3.0,21.0,33.0,225.0,1.0,0.0,14.0,6.6,92.8,6.642857142857143,25.571428571428573,0.21428571428571427,1.5,2.357142857142857,16.071428571428573,0.07142857142857142,0.0,3.849462365591398,0.03225806451612903,10.714285714285714,6.818181818181818,0.6363636363636364,0.030303030303030304,0,1
11185,Lamar Miller (FA),2018,44.5,160.1,233.33333333333334,944.3333333333334,5.333333333333333,38.0,47.0,304.0,2.0,0.6666666666666666,15.333333333333334,12.166666666666666,186.5,15.38095238095238,62.214285714285715,0.34821428571428575,2.4672619047619047,3.0535714285714284,19.55952380952381,0.12797619047619047,0.044642857142857144,4.076556380361038,0.024166290612259677,7.864885991001297,6.350697255960413,0.8064777327935223,0.04246513720197931,237.6435167654278,943.6451348735767,4.773459080339014,36.89006391118565,45.79622758982959,298.32542787490036,2.1327045983049318,0.5469181606780271,15.359245517965917,11.933647700847535,182.98523398094818,15.61933676741573,62.04714931898502,0.3126437479237348,2.394304837944891,2.973824156504212,19.183115325317022,0.13615454847456757,0.037042896122885985,3.99146102733464,0.021030196548380498,7.9719740875642,6.414614930224447,0.803921202728698,0.04636906120514829,238.0,888.0,3.0,36.0,45.0,327.0,3.0,0.0,16.0,11.0,175.5,14.875,55.5,0.1875,2.25,2.8125,20.4375,0.1875,0.0,3.73109243697479,0.012605042016806723,9.083333333333334,7.266666666666667,0.8,0.06666666666666667,0,3
16673,Aaron Jones (GB),2018,98.5,158.4,81.0,448.0,4.0,9.0,18.0,22.0,0.0,0.0,12.0,6.3,75.5,6.75,37.333333333333336,0.3333333333333333,0.75,1.5,1.8333333333333333,0.0,0.0,5.530864197530864,0.04938271604938271,2.4444444444444446,1.2222222222222223,0.5,0.0,81.0,448.0,4.0,9.0,18.0,22.0,0.0,0.0,12.0,6.3,75.5,6.75,37.333333333333336,0.3333333333333333,0.75,1.5,1.8333333333333333,0.0,0.0,5.530864197530864,0.04938271604938271,2.4444444444444446,1.2222222222222223,0.5,0.0,81.0,448.0,4.0,9.0,18.0,22.0,0.0,0.0,12.0,6.3,75.5,6.75,37.333333333333336,0.3333333333333333,0.75,1.5,1.8333333333333333,0.0,0.0,5.530864197530864,0.04938271604938271,2.4444444444444446,1.2222222222222223,0.5,0.0,0,1
16483,Austin Ekeler (LAC),2018,184.5,149.3,47.0,260.0,2.0,27.0,35.0,279.0,3.0,2.0,16.0,5.8,93.4,2.9375,16.25,0.125,1.6875,2.1875,17.4375,0.1875,0.125,5.531914893617022,0.0425531914893617,10.333333333333334,7.9714285714285715,0.7714285714285715,0.08571428571428572,47.0,260.0,2.0,27.0,35.0,279.0,3.0,2.0,16.0,5.8,93.4,2.9375,16.25,0.125,1.6875,2.1875,17.4375,0.1875,0.125,5.531914893617022,0.0425531914893617,10.333333333333334,7.9714285714285715,0.7714285714285715,0.08571428571428572,47.0,260.0,2.0,27.0,35.0,279.0,3.0,2.0,16.0,5.8,93.4,2.9375,16.25,0.125,1.6875,2.1875,17.4375,0.1875,0.125,5.531914893617022,0.0425531914893617,10.333333333333334,7.9714285714285715,0.7714285714285715,0.08571428571428572,0,1
17058,Matt Breida (NYG),2018,152.0,149.0,105.0,465.0,2.0,21.0,36.0,180.0,1.0,0.0,16.0,5.8,93.0,6.5625,29.0625,0.125,1.3125,2.25,11.25,0.0625,0.0,4.428571428571429,0.01904761904761905,8.571428571428571,5.0,0.5833333333333334,0.027777777777777776,105.0,465.0,2.0,21.0,36.0,180.0,1.0,0.0,16.0,5.8,93.0,6.5625,29.0625,0.125,1.3125,2.25,11.25,0.0625,0.0,4.428571428571429,0.01904761904761905,8.571428571428571,5.0,0.5833333333333334,0.027777777777777776,105.0,465.0,2.0,21.0,36.0,180.0,1.0,0.0,16.0,5.8,93.0,6.5625,29.0625,0.125,1.3125,2.25,11.25,0.0625,0.0,4.428571428571429,0.01904761904761905,8.571428571428571,5.0,0.5833333333333334,0.027777777777777776,0,1
13941,T.J. Yeldon (FA),2018,201.0,145.6,120.33333333333333,486.0,1.6666666666666667,38.666666666666664,51.666666666666664,271.6666666666667,0.6666666666666666,0.6666666666666666,12.333333333333334,8.766666666666667,107.76666666666667,9.577777777777778,39.322222222222216,0.14444444444444446,3.111111111111111,4.155555555555556,22.149999999999995,0.049999999999999996,0.05555555555555556,4.2687074829931975,0.019832548403976975,7.152222222222222,5.3722891065227785,0.7498700434574678,0.01214833759590793,105.08049883729151,431.24540297051306,1.679622758982959,37.766790338306734,50.782890105765034,264.65294779085383,0.5469181606780271,0.7734590803390136,12.054968044407177,8.31554731077955,100.28555760257797,8.43257438301698,35.36468838546834,0.14973167054236172,3.106792413672347,4.178419225864454,22.079956196084574,0.040236892706218254,0.06666666666666667,4.406446931097725,0.023447037269986967,7.137857178256376,5.319360041853926,0.7443876914604107,0.009636232616282273,49.0,253.0,2.0,30.0,41.0,224.0,0.0,1.0,10.0,7.3,72.7,4.9,25.3,0.2,3.0,4.1,22.4,0.0,0.1,5.163265306122449,0.04081632653061224,7.466666666666667,5.463414634146342,0.7317073170731707,0.0,0,3
15920,Peyton Barber (FA),2018,108.0,140.3,81.5,323.0,2.0,10.5,12.5,71.0,0.0,0.5,15.5,3.5500000000000003,55.650000000000006,5.208333333333333,20.652083333333334,0.12708333333333333,0.6666666666666666,0.79375,4.495833333333334,0.0,0.03125,3.9856060606060604,0.02297979797979798,6.3625,5.333333333333334,0.8377192982456141,0.0,86.04668119422597,340.15728752538104,2.17157287525381,11.443650813895955,13.615223689149763,78.37763363591382,0.0,0.585786437626905,15.585786437626906,3.781623381592644,59.43318189934651,5.472841516016291,21.644703905374648,0.13744919454658436,0.7238576250846034,0.8613068196311877,4.946927017854809,0.0,0.03661165235168156,3.973777930569624,0.02380300116914707,6.49332431738103,5.447715250169207,0.8384718108563763,0.0,108.0,423.0,3.0,16.0,19.0,114.0,0.0,1.0,16.0,4.9,77.7,6.75,26.4375,0.1875,1.0,1.1875,7.125,0.0,0.0625,3.9166666666666665,0.027777777777777776,7.125,6.0,0.8421052631578947,0.0,0,2
17309,Sony Michel (FA),2018,69.0,135.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
16374,Dalvin Cook (FA),2018,14.0,132.0,74.0,354.0,2.0,11.0,16.0,90.0,0.0,1.0,4.0,15.0,59.9,18.5,88.5,0.5,2.75,4.0,22.5,0.0,0.25,4.783783783783784,0.02702702702702703,8.181818181818182,5.625,0.6875,0.0,74.0,354.0,2.0,11.0,16.0,90.0,0.0,1.0,4.0,15.0,59.9,18.5,88.5,0.5,2.75,4.0,22.5,0.0,0.25,4.783783783783784,0.02702702702702703,8.181818181818182,5.625,0.6875,0.0,74.0,354.0,2.0,11.0,16.0,90.0,0.0,1.0,4.0,15.0,59.9,18.5,88.5,0.5,2.75,4.0,22.5,0.0,0.25,4.783783783783784,0.02702702702702703,8.181818181818182,5.625,0.6875,0.0,0,1
9872,Mark Ingram II (FA),2018,48.0,132.0,200.33333333333334,978.6666666666666,8.0,51.333333333333336,63.0,380.0,1.3333333333333333,2.0,14.666666666666666,14.733333333333334,215.53333333333333,13.673611111111112,66.50694444444444,0.5416666666666666,3.555555555555556,4.354166666666667,26.5625,0.08333333333333333,0.13194444444444445,4.86909717342328,0.03919559467988604,7.402398800599701,6.036384976525821,0.8144460633533,0.022988505747126436,207.49195011627089,1017.6274169979695,8.718491035931837,52.343145750507624,64.34314575050762,382.4314575050762,1.281508964068163,2.2265409196609864,15.093836321356054,14.83270459830493,223.45896928962657,13.751700896094507,67.23108787944183,0.5732233047033631,3.5074267340535874,4.304622758982959,25.813405103706835,0.08009431025426018,0.1438784099717489,4.893665773069583,0.041204173357242024,7.306418402238458,5.945902725670744,0.812999587002766,0.02209498213910626,230.0,1124.0,12.0,58.0,71.0,416.0,0.0,3.0,16.0,15.6,249.0,14.375,70.25,0.75,3.625,4.4375,26.0,0.0,0.1875,4.886956521739131,0.05217391304347826,7.172413793103448,5.859154929577465,0.8169014084507042,0.0,0,3
9983,Dion Lewis (FA),2018,59.5,131.2,97.66666666666667,471.0,2.6666666666666665,28.333333333333332,36.333333333333336,232.0,1.6666666666666667,0.3333333333333333,10.0,10.833333333333334,109.8,9.130952380952381,43.285714285714285,0.22023809523809523,3.1904761904761902,4.252976190476191,27.41071428571429,0.15773809523809523,0.047619047619047616,4.725054327286471,0.02471655328798186,7.664896514161221,5.93031746031746,0.7808730158730158,0.04190476190476191,113.15937956643405,549.638662440981,3.17157287525381,28.100505063388336,34.87396414372735,214.97285109896674,1.8123273572878915,0.22654091966098644,11.077736553897754,10.541812002101166,119.96172344161717,9.612120476440616,45.897916488958096,0.23463166679173597,2.8492902793704036,3.7077022045822874,22.919017812940613,0.14967882191886606,0.032362988522998064,4.753857297396903,0.024349296126827114,7.243090175768851,5.783040214787965,0.8042895943040226,0.047897223014037135,180.0,896.0,6.0,32.0,35.0,214.0,3.0,0.0,16.0,11.3,181.0,11.25,56.0,0.375,2.0,2.1875,13.375,0.1875,0.0,4.977777777777778,0.03333333333333333,6.6875,6.114285714285714,0.9142857142857143,0.08571428571428572,0,3
12116,Isaiah Crowell (FA),2018,86.5,130.2,196.33333333333334,837.0,4.333333333333333,29.0,39.0,227.66666666666666,0.3333333333333333,1.0,16.0,9.233333333333334,147.63333333333333,12.270833333333334,52.3125,0.2708333333333333,1.8125,2.4375,14.229166666666666,0.020833333333333332,0.0625,4.25502457444205,0.02222796494641155,8.01798245614035,6.208309510196302,0.7616733371450352,0.015151515151515152,198.67962275898296,851.4158316705222,4.054968044407177,29.805658615255613,40.99333125796772,225.89168201933458,0.22654091966098644,1.0938363213560542,16.0,9.198666251593544,147.0411254969543,12.417476422436435,53.213489479407635,0.2534355027754486,1.8628536634534758,2.5620832036229824,14.118230126208411,0.014158807478811652,0.06836477008475339,4.2810395181443885,0.020623502972439287,7.670063998930014,5.765774181236382,0.739497679782638,0.01029731453004484,206.0,853.0,2.0,28.0,42.0,182.0,0.0,1.0,16.0,8.1,129.5,12.875,53.3125,0.125,1.75,2.625,11.375,0.0,0.0625,4.140776699029126,0.009708737864077669,6.5,4.333333333333333,0.6666666666666666,0.0,0,3
17297,Nyheim Hines (BUF),2018,148.0,129.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
17247,Kerryon Johnson (FA),2018,70.5,123.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
16120,Jalen Richard (FA),2018,340.0,122.6,69.5,383.0,1.0,28.0,37.5,225.0,1.5,1.5,16.0,5.4,86.8,4.34375,23.9375,0.0625,1.75,2.34375,14.0625,0.09375,0.09375,5.4131884681583475,0.014952667814113597,8.085568326947637,6.042735042735043,0.7467948717948718,0.03952991452991453,67.18376618407358,364.4701294725885,1.0,27.82842712474619,37.24264068711929,230.3187591328681,1.414213562373095,1.757359312880715,16.0,5.245584412271572,84.36366517139591,4.1989853865045985,22.77938309203678,0.0625,1.739276695296637,2.3276650429449557,14.394922445804257,0.08838834764831843,0.10983495705504469,5.326977527935613,0.01545099694834906,8.325069160475625,6.2260393966386856,0.7473447848565828,0.03751356663697446,56.0,275.0,1.0,27.0,36.0,256.0,1.0,3.0,16.0,4.5,72.6,3.5,17.1875,0.0625,1.6875,2.25,16.0,0.0625,0.1875,4.910714285714286,0.017857142857142856,9.481481481481481,7.111111111111111,0.75,0.027777777777777776,0,2
11821,Latavius Murray (BUF),2018,123.0,120.9,225.66666666666666,898.6666666666666,8.666666666666666,29.666666666666668,37.666666666666664,199.66666666666666,0.0,0.6666666666666666,15.333333333333334,11.533333333333333,175.33333333333334,14.68452380952381,58.51190476190476,0.5773809523809524,1.9523809523809526,2.482142857142857,13.264880952380954,0.0,0.044642857142857144,3.982230862055424,0.0403772965176474,6.841734417344173,5.525238967899578,0.8077932357673214,0.0,220.5991239216915,875.4447949891407,8.82842712474619,26.656854249492383,33.485281374238575,183.80451444001082,0.0,0.5469181606780271,15.359245517965917,11.253358067661345,171.13008449478244,14.345244905805028,56.969382418262626,0.5861028282627483,1.7604502562500803,2.2158320623518106,12.242957077755129,0.0,0.037042896122885985,3.9686997724927857,0.041606276944165216,6.956069973464658,5.703760974146177,0.8208976353803459,0.0,216.0,842.0,8.0,15.0,17.0,103.0,0.0,0.0,16.0,9.4,150.0,13.5,52.625,0.5,0.9375,1.0625,6.4375,0.0,0.0,3.8981481481481484,0.037037037037037035,6.866666666666666,6.0588235294117645,0.8823529411764706,0.0,0,3
13943,Mike Davis (FA),2018,397.0,119.8,40.666666666666664,116.0,0.3333333333333333,8.333333333333334,12.0,64.66666666666667,0.0,0.3333333333333333,6.666666666666667,3.733333333333334,23.566666666666666,6.513888888888888,18.63888888888889,0.041666666666666664,1.3472222222222223,1.9305555555555554,10.430555555555555,0.0,0.041666666666666664,2.606044523072387,0.017543859649122806,7.4984126984126975,5.066951566951567,0.6572649572649573,0.0,44.82566484135245,137.89787682846273,0.32037724101704074,9.34314575050762,12.702391268473539,75.97170692372195,0.0,0.32037724101704074,6.640754482034081,4.363799219864035,27.34004021454044,7.217312157753585,22.31552688595829,0.04004715512713009,1.5171438032908067,2.05031995286704,12.328224861227572,0.0,0.04004715512713009,2.817621043620752,0.016861960053528458,7.856518635761161,5.561511681210992,0.6917781161703483,0.0,68.0,240.0,0.0,15.0,18.0,131.0,0.0,0.0,6.0,7.4,44.6,11.333333333333334,40.0,0.0,2.5,3.0,21.833333333333332,0.0,0.0,3.5294117647058822,0.0,8.733333333333333,7.277777777777778,0.8333333333333334,0.0,0,3
11186,Doug Martin (FA),2018,153.5,110.9,190.0,743.0,4.0,18.666666666666668,26.0,163.0,0.3333333333333333,2.3333333333333335,11.666666666666666,9.933333333333334,121.93333333333334,16.181818181818183,59.053030303030305,0.3409090909090909,1.5435606060606062,2.128787878787879,13.774621212121213,0.020833333333333332,0.17613636363636365,3.5778985507246372,0.021135265700483092,9.03896103896104,6.400252525252526,0.7083333333333334,0.007575757575757576,173.90340139525023,636.4404145975981,3.679622758982959,16.03886827694888,23.24930942915157,142.38201402745648,0.22654091966098644,1.906163678643946,11.171572875253808,9.14303133298314,106.43249539419963,15.528644512789239,53.43333919060852,0.3286620846147982,1.3986041416622201,2.0051486572650226,12.663253295888458,0.014158807478811652,0.1520304506413677,3.372452148193054,0.02124373355011048,9.155613203739144,6.192827429174666,0.676776695296637,0.00514865726502242,138.0,406.0,3.0,9.0,18.0,84.0,0.0,1.0,11.0,6.5,71.5,12.545454545454545,36.90909090909091,0.2727272727272727,0.8181818181818182,1.6363636363636365,7.636363636363637,0.0,0.09090909090909091,2.9420289855072466,0.021739130434782608,9.333333333333334,4.666666666666667,0.5,0.0,0,3
9398,LeSean McCoy (FA),2018,25.0,110.2,241.33333333333334,1100.0,7.333333333333333,47.0,61.333333333333336,365.3333333333333,1.6666666666666667,1.0,14.333333333333334,15.466666666666667,223.36666666666667,16.818055555555556,76.72500000000001,0.49722222222222223,3.2291666666666665,4.259722222222222,25.355555555555554,0.11944444444444445,0.07638888888888888,4.5961845680096305,0.030413268007885335,7.946073446327684,5.967931951089845,0.7611422495633021,0.02783929520771626,250.990568974574,1124.2792206135787,7.563017928136326,50.0,64.47585034881254,383.1849103593184,1.679622758982959,0.9061636786439458,14.773459080339014,15.526817148000358,230.48376618407357,16.957357676968744,76.18282037106329,0.5042011952090885,3.342772538319208,4.341810366189193,25.802407066237013,0.11575053259321372,0.06607443490112104,4.530021472766473,0.030618725178358987,7.788622085511286,5.960064083530351,0.7731854602976364,0.026450649600524,287.0,1138.0,6.0,59.0,77.0,448.0,2.0,1.0,16.0,14.6,234.1,17.9375,71.125,0.375,3.6875,4.8125,28.0,0.125,0.0625,3.965156794425087,0.020905923344947737,7.593220338983051,5.818181818181818,0.7662337662337663,0.025974025974025976,0,3
16378,Leonard Fournette (FA),2018,9.0,109.4,268.0,1040.0,9.0,36.0,48.0,302.0,1.0,0.0,13.0,16.3,212.2,20.615384615384617,80.0,0.6923076923076923,2.769230769230769,3.6923076923076925,23.23076923076923,0.07692307692307693,0.0,3.8805970149253732,0.033582089552238806,8.38888888888889,6.291666666666667,0.75,0.020833333333333332,268.0,1040.0,9.0,36.0,48.0,302.0,1.0,0.0,13.0,16.3,212.2,20.615384615384617,80.0,0.6923076923076923,2.769230769230769,3.6923076923076925,23.23076923076923,0.07692307692307693,0.0,3.8805970149253732,0.033582089552238806,8.38888888888889,6.291666666666667,0.75,0.020833333333333332,268.0,1040.0,9.0,36.0,48.0,302.0,1.0,0.0,13.0,16.3,212.2,20.615384615384617,80.0,0.6923076923076923,2.769230769230769,3.6923076923076925,23.23076923076923,0.07692307692307693,0.0,3.8805970149253732,0.033582089552238806,8.38888888888889,6.291666666666667,0.75,0.020833333333333332,0,1
13939,Duke Johnson Jr. (FA),2018,106.5,108.5,86.33333333333333,361.6666666666667,1.6666666666666667,62.666666666666664,80.33333333333333,580.3333333333334,1.6666666666666667,1.0,16.0,9.0,143.53333333333333,5.395833333333333,22.604166666666668,0.10416666666666667,3.9166666666666665,5.020833333333333,36.270833333333336,0.10416666666666667,0.0625,4.264080932432085,0.020826372647288118,9.27235881102259,7.204591688462656,0.7787464884239078,0.01976169718105202,84.10050506338834,358.226540919661,2.132704598304932,64.32704598304933,82.60855494711748,599.6324676318528,1.8123273572878915,1.2265409196609864,16.0,9.348251909084485,149.16653374091104,5.256281566461771,22.38915880747881,0.13329403739405826,4.020440373940583,5.163034684194843,37.4770292269908,0.11327045983049322,0.07665880747881165,4.31956761267678,0.026490282466657772,9.333266443905263,7.236281736618701,0.7767192982180897,0.020738270762339646,82.0,348.0,4.0,74.0,93.0,693.0,3.0,2.0,16.0,11.2,179.1,5.125,21.75,0.25,4.625,5.8125,43.3125,0.1875,0.125,4.2439024390243905,0.04878048780487805,9.364864864864865,7.451612903225806,0.7956989247311828,0.03225806451612903,0,3
15672,Wendell Smallwood (FA),2018,388.0,103.4,62.0,243.0,1.0,9.5,15.5,79.0,0.0,0.5,10.5,4.2,41.95,5.899038461538462,22.875,0.10096153846153846,1.0432692307692308,1.625,8.552884615384615,0.0,0.038461538461538464,3.8770378557612597,0.01713180436584692,8.544871794871796,4.976495726495727,0.5918803418803419,0.0,59.42640687119286,231.16147160748713,1.0,10.100505063388335,15.928932188134528,83.11774900609144,0.0,0.4142135623730951,10.071067811865477,4.3372583002030485,41.64974746830583,5.89491411357563,22.681980515339465,0.10508588642437043,1.1430784514697645,1.7322330470336311,9.294442379101804,0.0,0.03186258172100732,3.847028010490284,0.017842938140040662,8.438188660899876,5.10444216552047,0.6142434730565864,0.0,47.0,174.0,1.0,13.0,18.0,103.0,0.0,0.0,8.0,5.0,40.2,5.875,21.75,0.125,1.625,2.25,12.875,0.0,0.0,3.702127659574468,0.02127659574468085,7.923076923076923,5.722222222222222,0.7222222222222222,0.0,0,2
15546,Alex Collins (FA),2018,32.5,101.1,121.5,549.0,3.5,17.0,23.5,135.5,0.0,1.5,13.0,6.699999999999999,94.95,8.475757575757576,38.11515151515151,0.24545454545454548,1.2666666666666666,1.7,10.05151515151515,0.0,0.11212121212121212,4.310940353012782,0.03027997565429093,7.883399209486166,6.415404040404041,0.8194444444444444,0.0,137.0273452104698,621.7468991076154,3.928932188134525,18.02943725152286,25.644660940672622,144.33600307557123,0.0,1.585786437626905,13.34314575050762,7.3691342134898585,106.02502909763344,9.4464441154511,42.70498588709283,0.2719703534483161,1.3124194334010162,1.8201010126776669,10.465889641143294,0.0,0.1157606367478081,4.358754674532464,0.029940589260757836,7.925783813056772,6.205920491956523,0.7884660086347287,0.0,212.0,973.0,6.0,23.0,36.0,187.0,0.0,2.0,15.0,10.6,159.5,14.133333333333333,64.86666666666666,0.4,1.5333333333333334,2.4,12.466666666666667,0.0,0.13333333333333333,4.589622641509434,0.02830188679245283,8.130434782608695,5.194444444444445,0.6388888888888888,0.0,0,2
16424,Jamaal Williams (NO),2018,74.0,100.8,153.0,556.0,4.0,25.0,34.0,262.0,2.0,0.0,16.0,8.1,130.3,9.5625,34.75,0.25,1.5625,2.125,16.375,0.125,0.0,3.633986928104575,0.026143790849673203,10.48,7.705882352941177,0.7352941176470589,0.058823529411764705,153.0,556.0,4.0,25.0,34.0,262.0,2.0,0.0,16.0,8.1,130.3,9.5625,34.75,0.25,1.5625,2.125,16.375,0.125,0.0,3.633986928104575,0.026143790849673203,10.48,7.705882352941177,0.7352941176470589,0.058823529411764705,153.0,556.0,4.0,25.0,34.0,262.0,2.0,0.0,16.0,8.1,130.3,9.5625,34.75,0.25,1.5625,2.125,16.375,0.125,0.0,3.633986928104575,0.026143790849673203,10.48,7.705882352941177,0.7352941176470589,0.058823529411764705,0,1
9218,Frank Gore (FA),2018,186.0,96.6,261.3333333333333,984.3333333333334,4.333333333333333,33.666666666666664,47.666666666666664,263.0,2.0,1.3333333333333333,16.0,11.033333333333333,176.9,16.333333333333332,61.520833333333336,0.2708333333333333,2.1041666666666665,2.9791666666666665,16.4375,0.125,0.08333333333333333,3.7661871698124485,0.016593433808590487,7.863563574250027,5.648144572730433,0.7192918098621462,0.042887850587584146,261.4142135623731,982.8633889430566,4.000000000000001,33.0160997674583,45.4142135623731,260.23597194508704,1.961131723051122,1.0,16.0,10.88606266596628,174.58477631085023,16.33838834764832,61.42896180894104,0.25000000000000006,2.0635062354661438,2.8383883476483187,16.26474824656794,0.12257073269069513,0.0625,3.759420344261291,0.015308362268431743,7.942154350260601,5.852235709910171,0.7376012397276922,0.043095232394799114,261.0,961.0,3.0,29.0,38.0,245.0,1.0,0.0,16.0,9.9,159.1,16.3125,60.0625,0.1875,1.8125,2.375,15.3125,0.0625,0.0,3.681992337164751,0.011494252873563218,8.448275862068966,6.447368421052632,0.7631578947368421,0.02631578947368421,0,3
17245,Royce Freeman (LAR),2018,43.0,94.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
12105,Carlos Hyde (FA),2018,58.5,93.4,190.66666666666666,798.6666666666666,5.666666666666667,32.333333333333336,45.333333333333336,188.66666666666666,1.0,1.3333333333333333,12.0,12.433333333333332,152.9,16.04029304029304,67.25595238095238,0.46336996336996333,2.4452838827838828,3.3937728937728937,13.99496336996337,0.07692307692307693,0.09775641025641026,4.182761748925844,0.029023353146775305,5.595807415016455,4.1499999999999995,0.7406565656565656,0.030303030303030304,204.31370849898477,847.9977116495104,6.226540919660986,37.87396414372735,53.841764608810756,222.80680279050043,0.9611317230511224,1.4142135623730951,13.0,12.635257677593366,166.9557967294253,15.865806754643433,66.12119775335483,0.4714963041609224,2.692131041441992,3.7906602482360015,15.64344134117764,0.07393320946547094,0.10225082442309424,4.155333846357063,0.029870847993470433,5.713418233124818,4.184944028159321,0.7320276199471097,0.029125203728821887,240.0,938.0,8.0,59.0,88.0,350.0,0.0,1.0,16.0,12.8,204.3,15.0,58.625,0.5,3.6875,5.5,21.875,0.0,0.0625,3.908333333333333,0.03333333333333333,5.932203389830509,3.977272727272727,0.6704545454545454,0.0,0,3
12282,Alfred Blue (FA),2018,369.0,87.3,118.0,460.0,1.3333333333333333,11.333333333333334,13.666666666666666,67.66666666666667,0.3333333333333333,0.6666666666666666,13.666666666666666,4.733333333333333,67.1,8.344967532467532,32.4810606060606,0.09577922077922078,0.8103354978354979,0.987012987012987,4.859577922077922,0.020833333333333332,0.044642857142857144,3.901449498447882,0.011671156263629134,6.104761904761904,5.104166666666667,0.8217592592592592,0.020833333333333332,105.66352299152466,411.39144505288255,1.2265409196609862,10.414213562373094,12.82842712474619,61.97446920711568,0.22654091966098644,0.5469181606780271,13.093836321356054,4.430427747355875,60.16835292176215,7.803907959562699,30.285750478208744,0.092390961721877,0.7753159827523224,0.9633896610477899,4.6828934994431295,0.014158807478811652,0.037042896122885985,3.8815943225840837,0.012061063812293176,6.209324246743761,5.062744153664909,0.8050620290842675,0.014158807478811652,71.0,262.0,1.0,7.0,9.0,54.0,0.0,0.0,11.0,3.7,41.1,6.454545454545454,23.818181818181817,0.09090909090909091,0.6363636363636364,0.8181818181818182,4.909090909090909,0.0,0.0,3.6901408450704225,0.014084507042253521,7.714285714285714,6.0,0.7777777777777778,0.0,0,3
